CAMIS,Longitude,Latitude,Source,Dataset Date,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,geo_key,ditance,distance
41176174,-73.99076136,40.76110554,TIGER/ArcMap,5/15/2015,RIPOSO 46,MANHATTAN,667,9 AVENUE,10036.0,2122478018,Italian,11/05/2014,Violations were cited in the following area(s).,10F,Wiping cloths soiled or not stored in sanitizing solution.,Not Critical,20.0,A,11/05/2014,07/04/2015,Cycle Inspection / Re-inspection,"(40.761105540000003, -73.990761359999993)",0.478026644267,0.478026644267
41702685,-73.98573058,40.75067378,TIGER/ArcMap,5/15/2015,THE KEG ROOM,MANHATTAN,53,WEST   36 STREET,10018.0,2126431400,Irish,11/29/2012,Violations were cited in the following area(s).,10H,Wiping cloths soiled or not stored in sanitizing solution.,Not Critical,21.0,A,09/23/2013,07/04/2015,Pre-permit (Non-operational) / Initial Inspection,"(40.75067378, -73.985730579999995)",0.322644270164,0.322644270164
41702703,-73.99104033,40.76072475,TIGER/ArcMap,5/15/2015,TARTINA,MANHATTAN,653,9 AVENUE,10036.0,6465900577,Sandwiches/Salads/Mixed Buffet,11/21/2014,Violations were cited in the following area(s).,22C,Wiping cloths soiled or not stored in sanitizing solution.,Not Critical,42.0,B,11/21/2014,07/04/2015,Pre-permit (Operational) / Re-inspection,"(40.760724750000001, -73.991040330000004)",0.453905048935,0.453905048935
41702710,-74.00929062,40.71406759,TIGER/ArcMap,5/15/2015,BENARES,MANHATTAN,45,MURRAY STREET,10007.0,2127664900,Indian,08/20/2014,Violations were cited in the following area(s).,10F,Wiping cloths soiled or not stored in sanitizing solution.,Not Critical,31.0,B,08/20/2014,07/04/2015,Pre-permit (Operational) / Re-inspection,"(40.714067589999999, -74.009290620000002)",0.319606675446,0.319606675446
41702831,-73.98578265,40.7398786,TIGER/ArcMap,5/15/2015,STIX RESTAURANT,MANHATTAN,112       ,EAST   23 STREET                                  ,10010.0,2126736666,Mediterranean,11/21/2012,Violations were cited in the following area(s).,10H,"Toilet facility not maintained and provided with toilet paper, waste receptacle and self-closing door.",Not Critical,45.0,B,09/29/2014,07/04/2015,Pre-permit (Non-operational) / Initial Inspection,"(40.739878600000004, -73.985782650000004)",0.420582312007,0.420582312007
41702877,-73.98600334,40.73479312,TIGER/ArcMap,5/15/2015,THE LOOP,MANHATTAN,173,3 AVENUE,10003.0,2125981200,Japanese,12/26/2014,Violations were cited in the following area(s).,20A,"The original nutritional fact labels and/or ingredient label for a cooking oil, shortening or margarine or food item sold in bulk, or acceptable manufacturers documentation not maintained on site.",Not Critical,45.0,B,12/26/2014,07/04/2015,Trans Fat / Re-inspection,"(40.734793119999999, -73.986003339999996)",0.207371338386,0.207371338386
41703069,-73.98973902,40.7391033,TIGER/ArcMap,5/15/2015,COUNTY COFFEE & CANTINA,MANHATTAN,34,EAST   20 STREET,10003.0,2126777771,American ,12/05/2013,Violations were cited in the following area(s).,16B,Wiping cloths soiled or not stored in sanitizing solution.,Not Critical,26.0,A,09/04/2014,07/04/2015,Trans Fat / Initial Inspection,"(40.739103299999996, -73.989739020000002)",0.305904359382,0.305904359382
41703235,-74.00284591,40.73432677,TIGER/ArcMap,5/15/2015,BAR  SARDINE,MANHATTAN,183,WEST   10 STREET,10014.0,6463603705,Japanese,10/28/2014,Violations were cited in the following area(s).,16B,Wiping cloths soiled or not stored in sanitizing solution.,Not Critical,31.0,A,10/28/2014,07/04/2015,Trans Fat / Re-inspection,"(40.734326770000003, -74.002845910000005)",0.248961382334,0.248961382334
41703490,-73.99155602,40.75469911,TIGER/ArcMap,5/15/2015,ROLL N GO PIZZA & WOK TO WALK,MANHATTAN,570,8 AVENUE,10018.0,2123984646,Pizza/Italian,12/27/2013,Violations were cited in the following area(s).,16B,"Toilet facility not maintained and provided with toilet paper, waste receptacle and self-closing door.",Not Critical,31.0,B,12/17/2012,07/04/2015,Trans Fat / Initial Inspection,"(40.754699109999997, -73.991556020000004)",0.101066265816,0.101066265816
41703394,-73.99111459,40.74703699,TIGER/ArcMap,5/15/2015,PIONEERS BAR & LOUNGE,MANHATTAN,134,WEST   29 STREET,10001.0,2127142222,American ,10/14/2014,Violations were cited in the following area(s).,22C,"Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.",Not Critical,25.0,B,10/14/2014,07/04/2015,Smoke-Free Air Act / Initial Inspection,"(40.747036989999998, -73.991114589999995)",0.21153742714,0.21153742714
41703544,-74.00974746,40.71427451,TIGER/ArcMap,5/15/2015,THE CRICKETERS ARMS,MANHATTAN,57        ,MURRAY STREET                                     ,10007.0,2126195550,Irish,11/29/2012,Violations were cited in the following area(s).,16B,"Toilet facility not maintained and provided with toilet paper, waste receptacle and self-closing door.",Not Critical,56.0,Z,09/30/2013,07/04/2015,Trans Fat / Re-inspection,"(40.714274510000003, -74.00974746)",0.32029333039,0.32029333039
41703517,-73.91099342,40.81603035,TIGER/ArcMap,5/15/2015,PIZZA HUT,BRONX,601       ,WESTCHESTER AVENUE                                ,10455.0,7185851401,Pizza,04/15/2014,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,22.0,B,04/15/2014,07/04/2015,Pre-permit (Operational) / Initial Inspection,"(40.816030349999998, -73.910993419999997)",0.354617072927,0.354617072927
41703681,-73.9660724,40.80305549,TIGER/ArcMap,5/15/2015,LEGEND UPPER WEST,MANHATTAN,258,WEST  109 STREET,10025.0,2122224800,Chinese,10/29/2014,Violations were cited in the following area(s).,20F,Wiping cloths soiled or not stored in sanitizing solution.,Not Critical,66.0,C,10/29/2014,07/04/2015,Pre-permit (Operational) / Reopening Inspection,"(40.803055489999998, -73.966072400000002)",0.173901656467,0.173901656467
41703763,-73.98992839,40.75905273,TIGER/ArcMap,5/15/2015,ONE THAI CHEF,MANHATTAN,339       ,WEST   44 STREET                                  ,10036.0,2122659600,Thai,08/28/2014,Violations were cited in the following area(s).,16B,"The original nutritional fact labels and/or ingredient label for a cooking oil, shortening or margarine or food item sold in bulk, or acceptable manufacturers documentation not maintained on site.",Not Critical,12.0,A,02/18/2014,07/04/2015,Trans Fat / Re-inspection,"(40.759052730000001, -73.989928390000003)",0.333488207478,0.333488207478
41703804,-73.99015829,40.74825352,TIGER/ArcMap,5/15/2015,PENNSYLVANIA 6,MANHATTAN,132       ,WEST   31 STREET                                                                                    ,10001.0,2127273666,American ,12/02/2013,Violations were cited in the following area(s).,10F,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Not Critical,17.0,A,12/02/2013,07/04/2015,Pre-permit (Operational) / Re-inspection,"(40.748253519999999, -73.990158289999997)",0.192336313665,0.192336313665
41703793,-73.99936051,40.71886172,TIGER/ArcMap,5/15/2015,NEW CENTRE BUFFET RESTAURANT,MANHATTAN,199       ,CENTRE STREET                                     ,10013.0,2122039168,Chinese,12/31/2013,Violations were cited in the following area(s).,16B,Wiping cloths soiled or not stored in sanitizing solution.,Not Critical,88.0,P,12/31/2013,07/04/2015,Trans Fat / Re-inspection,"(40.71886172, -73.999360510000002)",0.134817988802,0.134817988802
41703928,-73.99395335,40.72032577,TIGER/ArcMap,5/15/2015,SEL RROSE,MANHATTAN,1,DELANCEY STREET,10002.0,2122261685,French,12/16/2014,Violations were cited in the following area(s).,20E,Wiping cloths soiled or not stored in sanitizing solution.,Not Critical,33.0,B,08/12/2014,07/04/2015,Pre-permit (Non-operational) / Initial Inspection,"(40.720325770000002, -73.993953349999998)",0.414317937925,0.414317937925
41704059,-73.98442455,40.73219527,TIGER/ArcMap,5/15/2015,MADMAN ESPRESSO,MANHATTAN,319,EAST   14 STREET,10003.0,2125052233,Café/Coffee/Tea,03/23/2015,Violations were cited in the following area(s).,10H,"Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.",Not Critical,24.0,A,03/23/2015,07/04/2015,Pre-permit (Operational) / Initial Inspection,"(40.732195269999998, -73.98442455)",0.336714265623,0.336714265623
41704068,-73.98978695,40.74405756,TIGER/ArcMap,5/15/2015,HANJAN,MANHATTAN,36,WEST   26 STREET,10010.0,2122067226,Korean,12/23/2014,Violations were cited in the following area(s).,20F,Wiping cloths soiled or not stored in sanitizing solution.,Not Critical,52.0,Z,12/23/2014,07/04/2015,Smoke-Free Air Act / Re-inspection,"(40.744057560000002, -73.989786949999996)",0.424615827451,0.424615827451
41704089,-74.0076288,40.74305054,TIGER/ArcMap,5/15/2015,WILLOW ROAD,MANHATTAN,85        ,10 AVENUE                                         ,10011.0,6464846566,American ,10/18/2013,Violations were cited in the following area(s).,10I,"Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.",Not Critical,36.0,A,06/07/2014,07/04/2015,Pre-permit (Operational) / Re-inspection,"(40.743050539999999, -74.007628799999992)",0.476566906413,0.476566906413
41704109,-74.0030883,40.73325655,TIGER/ArcMap,5/15/2015,BIG GAY ICE CREAM SHOP,MANHATTAN,61,GROVE STREET,10014.0,2124140222,"Ice Cream, Gelato, Yogurt, Ices",11/30/2012,Violations were cited in the following area(s).,10F,"Toilet facility not maintained and provided with toilet paper, waste receptacle and self-closing door.",Not Critical,10.0,A,03/14/2014,07/04/2015,Pre-permit (Non-operational) / Initial Inspection,"(40.73325655, -74.003088299999987)",0.323732823617,0.323732823617
41704194,-73.98376486,40.76561056,TIGER/ArcMap,5/15/2015,THE BREAD FACTORY,MANHATTAN,935       ,8 AVENUE                                          ,10019.0,2125862221,American ,12/05/2012,Violations were cited in the following area(s).,22C,Wiping cloths soiled or not stored in sanitizing solution.,Not Critical,38.0,Z,09/03/2013,07/04/2015,Pre-permit (Operational) / Re-inspection,"(40.765610559999999, -73.983764859999994)",0.205844867734,0.205844867734
41704198,-73.99696485,40.72049358,TIGER/ArcMap,5/15/2015,GOLDBAR,MANHATTAN,389       ,BROOME STREET                                     ,10013.0,2122741568,American ,06/28/2014,Violations were cited in the following area(s).,22A,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,22.0,A,06/28/2014,07/04/2015,Pre-permit (Operational) / Initial Inspection,"(40.720493580000003, -73.996964849999998)",0.26119096609,0.26119096609
41720680,-74.00672955,40.71442627,TIGER/ArcMap,5/15/2015,THE HUMMUS & PITA CO.,MANHATTAN,79        ,CHAMBERS STREET                                   ,10007.0,2125716700,Mediterranean,09/16/2014,Violations were cited in the following area(s).,20F,Proper sanitization not provided for utensil ware washing operation.,Not Critical,46.0,B,09/16/2014,07/04/2015,Pre-permit (Operational) / Re-inspection,"(40.714426269999997, -74.006729550000003)",0.254057272685,0.254057272685
41720552,-73.9035801,40.64635634,TIGER/ArcMap,5/15/2015,DUNKIN DONUTS/BASKIN ROBBINS/POPEYES,BROOKLYN,1375,ROCKWAY PARKWAY,11236.0,7182576490,American ,12/12/2013,Violations were cited in the following area(s).,20E,"The original nutritional fact labels and/or ingredient label for a cooking oil, shortening or margarine or food item sold in bulk, or acceptable manufacturers documentation not maintained on site.",Not Critical,70.0,P,10/02/2013,07/04/2015,Trans Fat / Second Compliance Inspection,"(40.646356339999997, -73.903580099999999)",0.0702341646388,0.0702341646388
41720851,-73.85392455,40.83450076,TIGER/ArcMap,5/15/2015,LORRAINE'S BAR AND GRILL,BRONX,1410,UNIONPORT ROAD,10462.0,7182391300,American ,06/21/2014,Violations were cited in the following area(s).,10F,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Not Critical,14.0,A,06/21/2014,07/04/2015,Pre-permit (Operational) / Initial Inspection,"(40.834500759999997, -73.853924550000002)",0.142651759133,0.142651759133
41721259,-73.99591248,40.74093656,TIGER/ArcMap,5/15/2015,GO GO CURRY CHELSEA,MANHATTAN,144       ,WEST   19 STREET                                  ,10011.0,2122554555,Japanese,06/06/2013,Violations were cited in the following area(s).,22A,"Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.",Not Critical,33.0,Z,06/06/2013,07/04/2015,Pre-permit (Operational) / Initial Inspection,"(40.740936560000002, -73.995912480000001)",0.371507315431,0.371507315431
41721252,-73.99659482,40.72344366,TIGER/ArcMap,5/15/2015,SANT AMBROEUS,MANHATTAN,265,LAFAYETTE STREET,10012.0,2129662770,Italian,03/21/2014,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,13.0,A,03/21/2014,07/04/2015,Pre-permit (Operational) / Initial Inspection,"(40.723443660000001, -73.996594819999999)",0.383403011756,0.383403011756
41721425,-73.98919524,40.74320471,TIGER/ArcMap,5/15/2015,SUBWAY,MANHATTAN,1123,BROADWAY,10010.0,2122068482,Sandwiches,12/22/2014,Violations were cited in the following area(s).,10F,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,11.0,A,12/22/2014,07/04/2015,Pre-permit (Operational) / Re-inspection,"(40.743204710000001, -73.989195240000001)",0.491138993042,0.491138993042
41721545,-73.99217227,40.72908917,TIGER/ArcMap,5/15/2015,MALBEC TANGO HOUSE,MANHATTAN,428,LAFAYETTE STREET,10003.0,7186859825,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",08/27/2014,Violations were cited in the following area(s).,16B,"The original nutritional fact labels and/or ingredient label for a cooking oil, shortening or margarine or food item sold in bulk, or acceptable manufacturers documentation not maintained on site.",Not Critical,12.0,A,08/27/2014,07/04/2015,Trans Fat / Initial Inspection,"(40.729089170000002, -73.992172269999998)",0.402553287377,0.402553287377
41721444,-74.0063169,40.73405038,TIGER/ArcMap,5/15/2015,READY TO EAT,MANHATTAN,525       ,HUDSON STREET                                     ,10014.0,2122291013,American ,12/16/2013,Violations were cited in the following area(s).,10F,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,12.0,A,07/02/2014,07/04/2015,Pre-permit (Operational) / Re-inspection,"(40.734050379999999, -74.006316900000016)",0.356163213191,0.356163213191
41721670,-74.01024867,40.71513913,TIGER/ArcMap,5/15/2015,MULBERRY & VINE,MANHATTAN,73,WARREN STREET,10007.0,2127916300,American ,11/21/2014,Violations were cited in the following area(s).,22F,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,45.0,A,11/21/2014,07/04/2015,Pre-permit (Operational) / Initial Inspection,"(40.715139129999997, -74.010248669999996)",0.291543511855,0.291543511855
41721590,-73.98799439,40.75729504,TIGER/ArcMap,5/15/2015,CHEETAHS GENTLEMENS CLUB & RESTAURANT,MANHATTAN,252,WEST   43 STREET,10036.0,2128199300,American ,10/18/2013,Violations were cited in the following area(s).,20F,"The original nutritional fact labels and/or ingredient label for a cooking oil, shortening or margarine or food item sold in bulk, or acceptable manufacturers documentation not maintained on site.",Not Critical,25.0,B,08/06/2013,07/04/2015,Trans Fat / Second Compliance Inspection,"(40.757295040000002, -73.987994389999997)",0.230881217605,0.230881217605
41721786,-74.00288294,40.73116843,TIGER/ArcMap,5/15/2015,SUGAR & PLUMM,MANHATTAN,257,BLEECKER STREET,10014.0,2123885757,Café/Coffee/Tea,05/25/2013,Violations were cited in the following area(s).,10F,"Toilet facility not maintained and provided with toilet paper, waste receptacle and self-closing door.",Not Critical,13.0,A,05/25/2013,07/04/2015,Pre-permit (Operational) / Initial Inspection,"(40.731168429999997, -74.002882940000006)",0.463636719829,0.463636719829
41722053,-73.9814732,40.75379031,TIGER/ArcMap,5/15/2015,CHOP'T BRYANT PARK,MANHATTAN,11,WEST   42 STREET,10036.0,6468671412,American ,06/08/2013,Violations were cited in the following area(s).,10F,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,12.0,A,06/08/2013,07/04/2015,Pre-permit (Operational) / Initial Inspection,"(40.753790309999999, -73.981473200000011)",0.434544142288,0.434544142288
